dataset,num_and_cat,model_score,instance_certainty_clf,cov_ablation,cov_pure,cov_proba,cov_shap,cov_EXPLAN,cov_LORE,cov_anchor
kc2,./data/num_and_cat/balanced,0.7938931297709924,1.0,1.0,0.0,0.0,0.6030534351145038,0.29770992366412213,0.32061068702290074,0.22900763358778625
kc2,./data/num_and_cat/balanced,0.7938931297709924,1.0,0.06870229007633588,0.0,0.0,0.05343511450381679,0.04580152671755725,0.015267175572519083,1.0
kc2,./data/num_and_cat/balanced,0.7938931297709924,1.0,1.0,0.0,0.0,0.6030534351145038,0.32061068702290074,0.732824427480916,0.22900763358778625
kc2,./data/num_and_cat/balanced,0.7938931297709924,0.6,0.08396946564885496,0.0,0.0,0.0,0.04580152671755725,0.05343511450381679,0.12213740458015267
kc2,./data/num_and_cat/balanced,0.7938931297709924,0.8,0.0916030534351145,0.0,0.0,0.1450381679389313,0.06870229007633588,0.007633587786259542,1.0
kc2,./data/num_and_cat/balanced,0.7938931297709924,1.0,1.0,0.0,0.0,0.6793893129770993,0.648854961832061,0.5343511450381679,0.4198473282442748
kc2,./data/num_and_cat/balanced,0.7938931297709924,0.6,0.061068702290076333,0.0,0.0,0.022900763358778626,0.015267175572519083,0.030534351145038167,1.0
kc2,./data/num_and_cat/balanced,0.7938931297709924,1.0,1.0,0.0,0.0,0.6793893129770993,0.3282442748091603,0.6870229007633588,0.030534351145038167
kc2,./data/num_and_cat/balanced,0.7938931297709924,1.0,1.0,0.0,0.0,0.6870229007633588,0.3816793893129771,0.7480916030534351,0.4198473282442748
kc2,./data/num_and_cat/balanced,0.7938931297709924,0.8,0.11450381679389313,0.0,0.0,0.03816793893129771,0.061068702290076333,0.015267175572519083,0.09923664122137404
kc2,./data/num_and_cat/balanced,0.7938931297709924,1.0,1.0,0.0,0.0,0.6793893129770993,0.4961832061068702,0.7633587786259542,0.4198473282442748
kc2,./data/num_and_cat/balanced,0.7938931297709924,1.0,0.6946564885496184,0.0,0.0,0.6641221374045801,0.3282442748091603,0.4580152671755725,0.648854961832061
kc2,./data/num_and_cat/balanced,0.7938931297709924,1.0,1.0,0.0,0.0,0.6717557251908397,0.3053435114503817,0.6412213740458015,0.030534351145038167
kc2,./data/num_and_cat/balanced,0.7938931297709924,1.0,1.0,0.0,0.0,0.6030534351145038,0.3511450381679389,0.7480916030534351,0.22900763358778625
kc2,./data/num_and_cat/balanced,0.7938931297709924,1.0,1.0,0.0,0.0,0.6030534351145038,0.32061068702290074,0.7557251908396947,0.4198473282442748
kc2,./data/num_and_cat/balanced,0.7938931297709924,0.8,0.6793893129770993,0.0,0.0,0.6717557251908397,0.40458015267175573,0.6641221374045801,0.648854961832061
kc2,./data/num_and_cat/balanced,0.7938931297709924,1.0,1.0,0.0,0.0,0.6030534351145038,0.3969465648854962,0.6793893129770993,0.0
kc2,./data/num_and_cat/balanced,0.7938931297709924,1.0,0.6641221374045801,0.0,0.0,0.6564885496183206,0.24427480916030533,0.732824427480916,0.4580152671755725
kc2,./data/num_and_cat/balanced,0.7938931297709924,1.0,1.0,0.0,0.0,0.6793893129770993,0.6641221374045801,0.6183206106870229,0.4580152671755725
kc2,./data/num_and_cat/balanced,0.7938931297709924,1.0,1.0,0.0,0.0,0.6793893129770993,0.648854961832061,0.8473282442748091,0.4580152671755725
kc2,./data/num_and_cat/balanced,0.7938931297709924,1.0,1.0,0.0,0.0,0.6793893129770993,0.6641221374045801,0.8015267175572519,0.4198473282442748
kc2,./data/num_and_cat/balanced,0.7938931297709924,0.8,0.04580152671755725,0.0,0.0,0.6717557251908397,0.3816793893129771,0.42748091603053434,0.11450381679389313
kc2,./data/num_and_cat/balanced,0.7938931297709924,1.0,1.0,0.0,0.0,0.6030534351145038,0.3511450381679389,0.9389312977099237,0.4198473282442748
kc2,./data/num_and_cat/balanced,0.7938931297709924,1.0,1.0,0.0,0.0,0.6030534351145038,0.3282442748091603,0.5419847328244275,0.030534351145038167
kc2,./data/num_and_cat/balanced,0.7938931297709924,0.8,0.08396946564885496,0.0,0.0,0.022900763358778626,0.1984732824427481,0.05343511450381679,0.07633587786259542
kc2,./data/num_and_cat/balanced,0.7938931297709924,1.0,1.0,0.0,0.0,0.6030534351145038,0.3282442748091603,0.8473282442748091,0.4198473282442748
kc2,./data/num_and_cat/balanced,0.7938931297709924,1.0,1.0,0.0,0.0,0.6030534351145038,0.4122137404580153,0.9083969465648855,0.4198473282442748
kc2,./data/num_and_cat/balanced,0.7938931297709924,1.0,1.0,0.0,0.0,0.7022900763358778,0.25190839694656486,0.7099236641221374,0.22900763358778625
kc2,./data/num_and_cat/balanced,0.7938931297709924,1.0,1.0,0.0,0.0,0.6641221374045801,0.6793893129770993,0.9236641221374046,0.4732824427480916
kc2,./data/num_and_cat/balanced,0.7938931297709924,1.0,1.0,0.0,0.0,0.6030534351145038,0.29770992366412213,0.9007633587786259,0.0
kc2,./data/num_and_cat/balanced,0.7938931297709924,1.0,1.0,0.0,0.0,0.6870229007633588,0.4351145038167939,0.7404580152671756,0.4198473282442748
kc2,./data/num_and_cat/balanced,0.7938931297709924,1.0,1.0,0.0,0.0,0.6030534351145038,0.32061068702290074,0.7175572519083969,0.4198473282442748
kc2,./data/num_and_cat/balanced,0.7938931297709924,1.0,1.0,0.0,0.0,0.6030534351145038,0.2900763358778626,0.9694656488549618,0.22900763358778625
kc2,./data/num_and_cat/balanced,0.7938931297709924,1.0,1.0,0.0,0.0,0.6717557251908397,0.3053435114503817,0.9236641221374046,0.22900763358778625
kc2,./data/num_and_cat/balanced,0.7938931297709924,1.0,1.0,0.0,0.0,0.6793893129770993,0.6793893129770993,0.648854961832061,0.0
kc2,./data/num_and_cat/balanced,0.7938931297709924,1.0,1.0,0.0,0.0,0.6030534351145038,0.22137404580152673,0.7633587786259542,0.22900763358778625
kc2,./data/num_and_cat/balanced,0.7938931297709924,1.0,1.0,0.0,0.0,0.030534351145038167,0.03816793893129771,0.10687022900763359,0.42748091603053434
kc2,./data/num_and_cat/balanced,0.7938931297709924,1.0,1.0,0.0,0.0,0.6030534351145038,0.3053435114503817,0.7404580152671756,0.030534351145038167
kc2,./data/num_and_cat/balanced,0.7938931297709924,1.0,1.0,0.0,0.0,0.6030534351145038,0.2900763358778626,0.9465648854961832,0.0
